name,uiid,playtime,xp,level,money,driven,drift,skill,created_at
Idette,clr0r7nzs005rrf0i9lafswqs,2414668,603,8,477,103182.35,25154.031,44.371621557921,2024-01-05T14:51:16.409Z
Javier,clqxxkpuj01sipv0iw8ius6or,2412566,637,9,518,97957.84999999999,34729.35,41.85973352116105,2024-01-03T15:26:04.507Z
dull-Zendah,clqxwr57p05rkrp0hyvo4ulmt,2992524,919,11,672,128745.81,55676.73,51.82092661693586,2024-01-03T15:03:04.741Z
Bryce13,clqv90nmi04z0rp0h3z0d82g9,3856412,697,9,595,150030.62,6428.598599999999,42.17142183101215,2024-01-01T18:23:05.370Z
void-rodney,clqszpmjr008fpv0i9c40d6hf,1459150,476,7,383,62937.53999999999,24715.681,38.6196011544387,2023-12-31T04:27:01.864Z
Edric,clqr96p7603t1rp0htukd65fi,1882590,507,7,382,78901.54000000001,28924.93599999999,43.46131397787531,2023-12-29T23:16:42.643Z
rolf,clqnny5q002qcpv0irnlcwzty,1336238,495,7,401,59600.89,30949.68,46.08378523603164,2023-12-27T10:58:53.688Z
BigRangoon,clqmwu3z1035drm0iqneyxfho,1848355,678,9,492,79234.97000000002,47608.69,43.33327102464628,2023-12-26T22:19:55.165Z
ethiop,clqmbqb6602vorm0ikhp25s45,5485489,1236,13,873,221530.4900000001,71044.34,33.7236024040057,2023-12-26T12:29:05.934Z
crazyGarry,clqm2cwdg024fpv0i15er1mvy,5029647,917,11,895,211189.18,19100.4173,33.92600257444621,2023-12-26T08:06:43.684Z
Reiko0,clqkqtxng01nupv0ikgdytpqx,2923131,553,8,488,111793.96,7762.3441,41.15721102095848,2023-12-25T09:56:16.924Z
Sletten,clqk5tpky01lerp0he3jwb17m,1406961,371,6,398,61973.08,7107.817499999999,41.45652235725935,2023-12-25T00:08:14.530Z
Fahy,clqgocov30069rp0hcrp1wg5i,3440043,835,10,626,135999.63,44703.73,29.77501257760818,2023-12-22T13:35:48.448Z
Brent98,clqfq1fvd00lms40ijvbcv50f,1082477,438,7,377,47972.28,25941.44,46.87511059635975,2023-12-21T21:35:16.634Z
Galen9,clqdq2iwg00cbtc0jpofnpzaf,1431663,326,6,304,56900.25999999999,265.17509,33.59689121412153,2023-12-20T12:00:34.864Z
Turmeric86,clqc4nuul005lrw0icwxahgu0,7684533,1237,13,1070,299925.4399999999,14375.68942,27.69591520508223,2023-12-19T09:13:32.397Z
morbihan,clqbkn9v80089px0jax5g6s8w,2968374,787,10,649,123002.92,42393.95,33.81062404163506,2023-12-18T23:53:12.885Z
sid6,clq3f5m31005sr80igx04u6qe,3044511,774,10,610,124002.86,40168.82000000001,38.40267002134767,2023-12-13T06:57:21.323Z
Guest949331,clplo2hkb01twrb0jerkscxiw,3274830,643,9,584,136243.65,15518.115,29.85761967139628,2023-11-30T20:47:00.972Z
Guest1572836,clpjy1kdl01ltrb0j8678ctuf,1517750,404,6,369,63673.35,12841.961,47.56415306547932,2023-11-29T15:50:41.770Z
Guest6354005,clpjm2agf001kt50i99w7yvfx,1997379,581,8,440,86516.91,26278.86,34.80698087572068,2023-11-29T10:15:20.175Z
Guest5376949,clmz7zwhh0093rf0iwi0le69f,13251990,2420,20,1898,535383.02,82199.42300000002,31.79240229072205,2023-09-25T18:26:45.941Z
Fetos_,Pi9gCujlESN616dH9Vvte5o3vgb2,5109974,1197,13,988,217956.84,43255.022,33.19892229992315,2023-10-02T06:46:07.006Z
Roblox_1day159,970631123484958740,3569309,932,11,668,145503.09,51316.587,35.18970527809903,2023-12-22T19:13:56.365Z
Wide,805563474645352468,4276130,1018,12,768,172352.25,56891.69299999999,46.68601223151482,2023-11-03T19:14:03.396Z
MacieG,266883171117694976,2115412,671,9,574,92171.22,41736.61,38.13556841504684,2023-11-04T18:19:39.786Z
Hannes,uDUJn4ihsiWipXv4GteP0IxK3ns2,14063897,762,10,698,557456.9900000002,435229.67,25,2023-04-26T07:20:46.401Z
Ayaha028,rusacuLQNMT6Pos2gxtNjTOPFcM2,4355889,933,11,728,181451.73,43362.202,34.00521841625505,2024-01-06T18:01:10.672Z
defnotdeanny,oWsnfcb2wdc9WA1TgRADpJvoCvh2,13407545,2074,18,1498,517616.8599999999,145476.94183,31.44227526591515,2023-09-15T01:45:57.475Z
Bracia,mQoSg5fLpMeAfHfd2KCW9GvZQc93,3486374,664,9,566,143628.79,5689.3889,31.56978217376921,2023-12-19T17:57:09.759Z
Tall-Tamayo,clrkn2mkv0djjoy0ie8ixd9mw,1144566,400,6,294,47227.23000000001,24159.55,51.90127937795548,2024-01-19T12:50:46.351Z
Timmy568,clrka9tdi08wjrl0iucxr11uw,1534825,385,6,337,60054.09,15840.12,43.36712048184098,2024-01-19T06:52:26.742Z
Wigan,clrjoxfcq0ch5oy0i60i2z19g,3070403,729,9,569,121576.01,35086.79,37.37733530101222,2024-01-18T20:54:56.762Z
real.Palate,clrj6gd0g07zrrl0ikqlohqwg,3807072,835,10,648,147820.47,42088.252,31.60674168282019,2024-01-18T12:17:47.489Z
hornyAbdul,clrj1oczz07sgrl0i6i6skh7f,3084186,787,10,748,125747.6,38376.7115,45.60869604301445,2024-01-18T10:04:02.639Z
Prince0,clrhzhrbm09wuoy0iof16l7io,3256183,1008,12,788,133618.08,77711.43,38.92408376378479,2024-01-17T16:15:09.202Z
Manned,clrhxbb3f09s9oy0iybli8fvd,2173289,714,9,556,95057.01000000001,46616.7,47.56150994238562,2024-01-17T15:14:09.004Z
Cute.Placia,clrh3qm1g05q1rl0i9zgnck9c,2408629,823,10,649,104304.85,63424.86000000001,41.44079051694556,2024-01-17T01:26:14.549Z
70-odd.val,clrgf7c3g05ezrl0ilcfu4677,7667738,1847,17,1223,301139.76,122299.29,37.16281514836065,2024-01-16T13:59:24.413Z
cortez61,clrfrgzpc079loy0iw93t6ixw,4693698,1060,12,800,190676.3,50417.27740000001,40.59654897031815,2024-01-16T02:55:04.128Z
arapaima,clrda2gkk05p5oy0imwm5cnsv,1021958,430,7,353,43578.77,31286.3,51.53874110441361,2024-01-14T09:12:20.325Z
Shy-Radiant,clrcoutz505agoy0iudqalev4,3733435,1076,12,731,156960.93,67661.16,43.53305012635552,2024-01-13T23:18:32.513Z
Chabot,clrcj1uuw04zzpq0i8om1bi65,2125563,590,8,475,85665.59999999999,34808.05,40.76461190698375,2024-01-13T20:36:02.552Z
Abrupt-hinz,clrak5zk202b3pq0i83ew2hgz,1651407,524,8,446,68421.8,31954.19,41.1199436851409,2024-01-12T11:31:42.531Z
Bigener,clrabxj8a01y5pq0id0799h06,3002391,855,11,609,122135,52723.28000000001,41.09956434281608,2024-01-12T07:41:11.195Z
nerdy_Chung,clr9gs64s01vqoy0i4ct6fth9,2431574,577,8,470,95792.24999999999,25335.379,40.22321553426998,2024-01-11T17:09:12.844Z
Angryclair,clr99yxre0197rl0ioullxv47,4278221,881,11,843,175758.87,22949.82118,42.26080657543358,2024-01-11T13:58:31.274Z
BoldGounod,clr8y9lkx00z5rl0iv6gquios,1950145,584,8,453,79061.76999999999,38976.15,34.86080735553494,2024-01-11T08:30:53.314Z
dion31,clr8hznks014voy0iilohzcjo,4515860,726,9,544,178194.82,14901.01343,40.76356087388045,2024-01-11T00:55:15.484Z
Chalmer934,clr8a0xh100u4oy0ieckftqil,2893107,856,11,697,125276.5,67860.98000000001,45.39693361107081,2024-01-10T21:12:18.037Z
indicant,clr82w9on011bs70iemha987w,3852414,645,9,616,144846.47,8.55026,34.48522414042601,2024-01-10T17:52:43.272Z
laid.burton,clr76qu6y01lmod0jsyeu8je5,3877923,1073,12,737,160313.9399999999,79411.07000000002,32.02664022533293,2024-01-10T02:52:42.202Z
howes375,clr6mzn6801rbqb0iww1bophq,1296049,336,6,390,54755.08,9122.166,50.87936987805303,2024-01-09T17:39:40.688Z
Showroom,clr5rua2w00sgod0j4ozhnkt3,3517255,960,11,674,144447.82,54619.8653,39.69398436413216,2024-01-09T03:07:42.345Z
Top.Rifling,clr5r83y6016xqb0id4b3rf5b,4201702,824,10,643,167245.85,23283.073,37.48661346325586,2024-01-09T02:50:27.966Z
Djambi,clr3ups9701knso0i6p6g9lex,1683041,429,7,414,70918.22,16104.178,44.92454359125754,2024-01-07T18:52:39.116Z
adrian,clr3qs4vw01i4so0iuwgp717o,2119073,401,6,428,84001.32999999999,804.1986999999999,37.77859880142762,2024-01-07T17:02:30.332Z
poetry-Ali,clr1ge6gk00aqsm0jablt3ory,2419372,487,7,491,102517.39,7538.515799999999,38.69393378762825,2024-01-06T02:36:10.676Z
sUsurrus,clr11lu8h00giso0ijyois5pk,4350938,787,10,746,182709.78,4568.43879,38.82513582379586,2024-01-05T19:42:13.841Z
mauricio,clr0vlp2m00bfrf0iqcw70qss,2014324,550,8,471,90768.50999999998,26020.22,43.71305605671591,2024-01-05T16:54:09.454Z
Rosendo815,clqzvx1yz06tgrp0hx588ft69,3723988,685,9,559,149289.61,5913.36103,38.68058464979629,2024-01-05T00:15:13.211Z
RIcH,clqzmcje30261pv0ik2gvymav,1437532,470,7,351,59799.24,27807.07,45.64563489553198,2024-01-04T19:47:19.467Z
olnek3,clqzfmjz307acrm0iaha8oxiu,2710130,730,10,587,114842.89,35156.02,46.14335028883227,2024-01-04T16:39:09.471Z
JeHius,clqyqzxoq06b4rp0ht8wlv7ad,2946395,597,8,464,117585.76,11468.17859,40.33036428495667,2024-01-04T05:09:43.370Z
Frontpanga,clqyi83ff066srp0hvsahi3a2,2748422,526,8,522,111709.47,0,40.78616285021964,2024-01-04T01:04:07.515Z
82.Cowgirl,clqwgfksk0671rm0ielpna6cf,1921262,392,6,381,82608.09,3676.776,44.07064199005033,2024-01-02T14:38:25.028Z
Secondtees,clqtgcz5504htrp0hx1tb6ohv,4383183,1081,12,767,176241.19,61107.683,37.2610573058483,2023-12-31T12:13:05.130Z
brunner0,clqsuz3y104djrp0h9qr0ouou,2760658,507,7,471,116318.71,6683.235299999998,42.29413634880246,2023-12-31T02:14:26.234Z
nose,clqqnsc7t03j5rp0hmk7rfy7g,937430,394,6,291,40314.77,27982.63,52.64132999353757,2023-12-29T13:17:40.698Z
Practice,clqpdca7v03ffpv0im9ocozix,3382580,852,11,656,139134.87,52331.39000000001,40.42647476181302,2023-12-28T15:37:29.276Z
malik,clqokn3ie030lrp0hk3hegyr0,2790558,510,7,406,110439.37,0,44.29984450206149,2023-12-28T02:14:04.934Z
Tomas,clqo7qsaz02uwrp0hz4dj84sb,1728205,406,6,339,77043.80999999998,11865.538,48.91650088396594,2023-12-27T20:13:02.027Z
17.malik,clqmxodgn02h5rp0h2s6tn399,3384814,481,7,436,109173.6,467.148043,34.02544416956171,2023-12-26T22:43:27.143Z
lloyd0,clqmdyj7j02azpv0ipe2k8bv6,1947036,428,7,394,84252.8,5959.3981,41.72367317735065,2023-12-26T13:31:28.832Z
Black-brain,clqlwtt5j0204pv0ii82nzf7a,4788097,824,10,760,200026.53,1.407304,35.00266056340038,2023-12-26T05:31:54.968Z
Clark,clqj10lv300zppv0i6yd7en5h,2899069,803,10,635,123413.83,48126.1,37.81903315270744,2023-12-24T05:05:52.047Z
federico0,clqhsf0os00vorm0ir00zv3xx,8135066,1329,14,948,289351.45,44744.791,29.12355148678795,2023-12-23T08:17:21.724Z
conk0,clqhoscgb00kxpv0i0uo1hf5u,1634366,348,6,312,63273.72,0,31.12714912903207,2023-12-23T06:35:45.036Z
gloss,clqh355ue00ohrm0iccq2uu5b,1225727,411,6,316,52762.34,21830.36,45.15036780612999,2023-12-22T20:29:51.447Z
Larger_Tim,clqgwuoie009krp0hu0at39ge,1668484,355,6,328,67916.55,527.2025,42.11651023776636,2023-12-22T17:33:44.726Z
joyousRick,clqgmyqqj00b2rm0idliigula,1529938,455,7,407,67182.41,20347.6,38.27281253424049,2023-12-22T12:56:58.075Z
Hubert25,clqfq22ax00lps40iyk8xoi5v,2734146,838,10,577,116654.38,56368.27,39.71073579529484,2023-12-21T21:35:45.706Z
gluteus,clq55m3ds00fjr80ipc3eg0q5,1676022,444,7,388,71434.21,17271.655,30.469756850319,2023-12-14T12:05:46.529Z
furlana,clq3o2qs5007er80i1uqkjdv9,3908362,753,10,653,163649.02,16533.1012,28.86426094426769,2023-12-13T11:07:04.086Z
louie0,clq2jdztf003fr80i0kumbdfe,3156623,830,10,548,144553.12,69046.25700000001,36.01834368498218,2023-12-12T16:08:04.755Z
accept,clq29p6be0021r80i4ntmah30,962024,319,5,229,39417.38,16163.84,33.27181590743683,2023-12-12T11:36:50.234Z
Melvin,clq26sbz1001fr80i0ls4itxn,1311354,354,6,330,58314.55,9754.665,32.76182708511569,2023-12-12T10:15:18.686Z
Eduardo,clq1acy3e007mu00isnbchrzi,2888914,735,10,635,125158.91,27731.443,38.72219533657332,2023-12-11T19:07:33.146Z
Guest7264045,clpldieax00blto0hyajx4t4e,5523908,1040,12,855,232608.8099999999,32368.1677,25.10197441175526,2023-11-30T15:51:27.465Z
Guest5501246,clpi4p34r018xrb0j997vh3ga,4814347,1009,12,803,200003.6799999999,33419.62,32.57894390965711,2023-11-28T09:21:24.507Z
Guest8601281,clox7rwr7002tqc0hxvpe92no,3358606,1211,13,752,141529.42,81215.43000000001,38.71956169392634,2023-11-13T18:04:25.363Z
Guesr,aUfIejyQBUVIWmF08S9PWfVT6k93,1403819,394,6,356,61471.60999999999,20378.3216,26.17773986209409,2023-11-10T13:18:58.439Z
eyewan,UtwJPT28vbcEi0yIMEBHPwLdUMt1,1876888,488,7,439,76956.04999999999,22940.307,25,2023-10-28T18:39:17.830Z
spagetaeuu,OaETubtGXMZKxMaBqaMcAAaLxCv1,3535202,993,12,804,151201.72,50565.397,36.9053608755669,2023-10-09T06:41:30.020Z
zec mi kkt,KNyXUb3prTYqm5STgSsbnJt27kA3,5978018,1236,13,1019,244869.06,48203.324,35.09768276489931,2023-10-02T06:50:23.005Z
harcikopter03,J8OUB0cCcnNj5oQ093u7Qi4Dqow2,1320077,452,7,368,55473.91,28607.9,50.25601276124996,2024-01-10T19:22:40.110Z
Jadyaa,894449437814947870,11450507,787,10,585,374470.9329999999,154184.0355000001,40.17429879026687,2023-08-24T06:05:29.719Z
Slurpy,589590291452002398,4627547,1145,13,876,196024.15,62404.964,25,2023-10-23T00:23:56.783Z
Neptuny,534529658310361089,35203517,2466,20,1324,1679642.487420001,1078581.127000001,25,2023-09-08T19:57:08.555Z
Zurkade,412120217943146498,5323421,666,9,522,201018.26,89283.17799999999,25,2023-08-28T06:56:54.852Z
Furry2,tj2N1psKXIe4wM0FMSmeKJ5xTqo2,5518016,1060,12,918,233923.67,33802.493,25,2023-10-20T18:34:56.717Z
elo how r u,jlo7cjh3keYQ4vDhLVwxsrTRvuo2,3602373,722,9,625,145840.86,20860.869,36.7042718247004,2024-01-16T15:56:28.999Z
Orange disease,jLy7risuwNSSVpuroBpA0iWb3Av2,5409667,909,11,761,211534.88,13632.3767,36.44447019258503,2024-01-20T06:52:24.445Z
Holdryn,dMUqU1yXnQO7OntQuGk77dlOK7s2,23821681,353,6,294,785112.6526030006,402870.094,25,2023-03-20T18:39:51.809Z
69Boone,clrlz71n30gz9pq0irvcoiqhl,1527130,431,7,388,63652.08,21919.11,35.05781502303658,2024-01-20T11:17:54.063Z
nedry0,clrlvwsfi0gpypq0ipr5zgr8b,2212819,451,7,383,89226.28,13731.889,46.97507050218885,2024-01-20T09:45:56.719Z
Kultur0,clrkq28x10en1pq0ihtez3g87,1517418,423,7,377,66245.15999999999,25392.06,40.63902010313679,2024-01-19T14:14:27.493Z
Mauro0,clrkoihee09lkrl0iutp1e9oh,1243187,298,5,263,49427.09,11087.454,42.93096903192824,2024-01-19T13:31:05.750Z
Nace,clrk0hlgz08jwrl0ilskdorxo,2345521,462,7,440,96430.28000000001,8651.186999999998,42.57347290281308,2024-01-19T02:18:33.588Z
Tomfool0,clrjl5zmm0c6uoy0ikcgh21xs,1263372,396,6,303,52015.99000000001,22509.01,45.6466348576886,2024-01-18T19:09:37.822Z
gavel38,clrj3amjn07umrl0ikrk0tb3t,1361633,275,5,258,54589.88,595.827843,40.83850108530381,2024-01-18T10:49:21.059Z
lean-dudley,clrj315mc0bcgoy0ibog05uwh,1037578,267,5,314,44905.74,8126.916999999999,46.7152460489471,2024-01-18T10:41:59.221Z
aNImalYear,clrip1yki0790rl0iuc1isvvn,2406251,532,8,456,94162.75000000003,20456.803,40.90918381392193,2024-01-18T04:10:42.115Z
Crazy-Ruben,clrilrkzw074url0i15j89ich,1573756,435,7,369,64761.61,23075.6,42.82818250334589,2024-01-18T02:38:39.117Z
mcdowell,clrilkzm00b3hoy0iud87ilh3,1031004,256,5,538,46079.4,2464.8943,45.52940162587205,2024-01-18T02:33:31.465Z
noble.ervin,clrigyssv0avpoy0i9vx7het2,973197,316,5,238,38740.53,17782.98,51.37950810991966,2024-01-18T00:24:17.744Z
anergy,clrhxb9ty09s6oy0igoz2lphq,1214202,417,7,376,52196.6,26435.58,47.59381312774209,2024-01-17T15:14:07.366Z
SuchWillis,clrhf5q9t09huoy0izotqmc58,4639819,703,9,673,175694.62,425.05337,32.80512926517972,2024-01-17T06:45:55.649Z
Noisy.Unapt,clrh2eu8u090joy0i4hdovfk1,1220549,375,6,288,49943.27999999999,23307.44,46.69553568721155,2024-01-17T00:49:05.695Z
mown3,clrgnla7t084foy0ijstf2equ,1239267,381,6,293,50736.27,21527.62,47.01408121757645,2024-01-16T17:54:12.089Z
Dry-stinker,clrfo2sm204nzrl0ilua3kfv4,1263439,280,5,323,53433.25,2949.26,41.02258344422987,2024-01-16T01:20:02.907Z
garland164,clrel4sij06jepq0ie76ze7xu,693333,236,4,181,27591.38,9848.51,44.20211550804744,2024-01-15T07:09:51.067Z
rosinski,clrdudops0666pq0iqkmkuyez,2322189,707,9,527,99949.03,41167.64,48.36346070580039,2024-01-14T18:40:56.416Z
oiler,clrdn9oao05vcpq0i5matmtdv,3409195,796,10,698,138123.52,43859.54000000001,39.37538076656364,2024-01-14T15:21:51.936Z
lovely,clrctoix7039zrl0ilq0gtcdp,1473652,387,6,326,61366.59999999999,16424.33,42.32011212252573,2024-01-14T01:33:36.331Z
Topic.Caleb,clrc2dg7g02zwrl0ijfp4nyfc,1389949,445,7,369,57530.11,29155.93,36.60062390138426,2024-01-13T12:49:09.964Z
elmo,clrc1f4fv046ypq0ie08wmo46,5460160,838,10,654,206272.21,0,33.52457666132498,2024-01-13T12:22:28.411Z
marrow,clrbqq1a902nnrl0iprgwi23h,1052797,306,5,245,44400.54,13814.34,46.45397188387875,2024-01-13T07:23:01.761Z
fewer.Foote,clravnm3y03cloy0i047voox0,2540258,442,7,414,99950.31,4918.538530000001,36.45445952568343,2024-01-12T16:53:20.686Z
PreeMiE,clr9bn88a01abrl0i3jnidjar,1057458,369,6,297,44441.34,21949.18,48.05594437450808,2024-01-11T14:45:24.202Z
Bart,clr8sn3gn00t8rl0iz3vz2ehv,2032690,530,8,473,80973.62000000001,30043.23,34.21419041718043,2024-01-11T05:53:25.320Z
vividtacit,clr8aiq4600usoy0i6p1rq3ls,1637211,475,7,397,67834.01,28999.26,42.39761178318566,2024-01-10T21:26:08.310Z
shattuck,clr7ttn5p00amrl0i79hx63rx,1846808,561,8,475,77415.89000000001,38300.35,34.33362869305031,2024-01-10T13:38:44.221Z
Gray787,clr7o3wof000voy0i2fns1s41,1361543,272,5,246,52252.67,1622.0397,37.38568535209424,2024-01-10T10:58:45.423Z
Jerome87,clr7d4ssy01qlod0jlddnvfy9,856910,281,5,244,37562.34,13904.07,49.87216318795075,2024-01-10T05:51:31.282Z
Redfish689,clr6wic9w0294qb0i9pujzy44,1024784,331,6,309,45242.94,17608.32,50.09550204749981,2024-01-09T22:06:09.572Z
Ryter0,clr6v15lo026nqb0ixe13q1f9,1290722,439,7,364,55160.61,28815.74000000001,39.97532341348981,2024-01-09T21:24:48.156Z
next-ReUBen,clr6ram5c01y5qb0i5oef5baa,1943381,532,8,419,77439.23,31722.86,45.29337331930405,2024-01-09T19:40:11.041Z
thurman915,clr6msq4701qrqb0idac9up9a,900653,281,5,245,38203.39,14046.7,51.28140823923546,2024-01-09T17:34:17.911Z
Judson,clr6cva9c01egqb0icgj3645c,1494275,305,5,256,59768.44,6784.097000000001,38.0960317212533,2024-01-09T12:56:21.169Z
Blastula424,clr6aif5e01atod0jaj6euz1l,745658,227,4,244,30692.73,8100.579,46.92884970876984,2024-01-09T11:50:21.747Z
miguel7,clr60lk4301elop0hizua8cux,3018910,603,8,619,123477.18,19124.585,30.98035658874743,2024-01-09T07:12:51.987Z
ornate-Dale,clr5rvdfk0177qb0id3l971e9,2154894,598,8,489,92027.66,30231.55,39.94519719325528,2024-01-09T03:08:33.345Z
Cornwell,clr5rosiq00s8od0jq4asy3ls,1471597,392,6,287,59114.83000000001,20221.88,48.14308944355749,2024-01-09T03:03:26.306Z
Bookish,clr5dte0j0187op0hpx4o0o9k,1752792,452,7,353,68601.5,24498.985,39.95377755480487,2024-01-08T20:35:06.163Z
topdomenic,clr58hgbs012hop0hx23wtvkc,2682555,721,9,516,109770.97,46162.84,41.93835751651238,2024-01-08T18:05:51.208Z
dan1,clr52drmc007dqb0isccvspkf,2612970,617,9,813,106778.9,32942.95400000001,35.00525361104677,2024-01-08T15:15:01.525Z
PrAu40,clr51jrk700m0op0hio2xciwx,1112497,351,6,305,46628.84,17912.93,43.79699394863894,2024-01-08T14:51:41.768Z
Tough.lenee,clr4pq5sv00abod0jfv0rh8ix,818656,239,4,184,33372.47,8828.13,48.3003924029425,2024-01-08T09:20:44.768Z
Dark.Damion,clr3axsfo00yqsm0jk4w7cyik,3816413,973,11,778,155321.63,56262.8,42.86918776230347,2024-01-07T09:39:00.277Z
haSsAn,clr2ogq0m019hrf0iweedk5dl,1258603,320,5,255,50764.1,13241.94,48.03826639425466,2024-01-06T23:09:52.438Z
Hi-fiSight,clr0xawzw00dnso0imdbos112,771271,221,4,204,35633.84,4848.378,49.71244334816896,2024-01-05T17:41:45.740Z
Murky_Irwin,clqzm6s8q07dtrm0iu05xkyjr,4353654,680,9,783,173938.9,62.4682,36.25994679769284,2024-01-04T19:42:51.002Z
Shymourner,clqz51bwr0739rm0iv57evamg,2156961,477,7,421,88840.39,18714.799,39.36558905380937,2024-01-04T11:42:43.083Z
bruce,clqz2pmi70211pv0itv5da8ii,2916589,500,7,428,112930.36,10944.448,36.49570556870655,2024-01-04T10:37:37.711Z
vharat,clqypw8zz01wopv0ihodibqde,891411,274,5,302,38093.59,12144.01,45.57014723189681,2024-01-04T04:38:51.791Z
Varletry,clqwa4mof018spv0io7epcmle,1826720,577,8,460,78466.47,38332.03,38.06278533672502,2024-01-02T11:41:56.560Z
kitty.Amaya,clquzo3bs00xopv0icpo7jgxh,4535706,1300,14,877,184831.57,106066.04,33.63913444798052,2024-01-01T14:01:22.649Z
Gramarye,clquxiw9800vwpv0ic857cx5n,24287524,5627,33,2431,984812.7100000007,520229.5290000001,34.25354663519649,2024-01-01T13:01:20.972Z
slashing,clquv2vql00ubpv0i3z5vu202,1080678,405,6,302,46621.03,28606.03,39.50860366166727,2024-01-01T11:52:54.355Z
lou74,clqs3pa6w04pqrm0izj9a2vpq,1365141,268,5,441,55360.45999999999,3378.664,43.89364358533015,2023-12-30T13:30:58.137Z
holle50,clqrkuexn03ykrp0h7ux7q0ns,1818855,563,8,455,75794.38999999998,39375.27,40.77020671252969,2023-12-30T04:43:04.860Z
Unable-Roop,clqr7p0yf03sarp0hev3at2i1,2939637,521,8,508,119972.14,9343.3031,39.48819052299976,2023-12-29T22:34:58.455Z
Samuel0,clqq5pyg903l4pv0igsfodqyq,1153330,377,6,332,48701.27,22383.08,43.97365376858802,2023-12-29T04:51:56.457Z
Marshall,clqpwwkhq044brm0ivxs9qfem,1969294,574,8,465,80293.17,35787.16,41.70835262503835,2023-12-29T00:45:08.415Z
Prior.reiff,clqpb0bbn03tdrm0ibhau50uq,1485726,284,5,256,59522.53999999999,1910.113,42.81525107113867,2023-12-28T14:32:11.603Z
rubin,clqoz4ru80387pv0ia0huzdor,1591510,502,7,374,69367.87,33572.27,41.20315753639333,2023-12-28T08:59:44.240Z
vague.emory,clqorat5e032npv0irg0yjm5b,2493299,503,7,413,95454.45999999998,14252.637,35.51247922477042,2023-12-28T05:20:28.947Z
lamasery,clqn7h5fe02m3rp0hofhtj1d1,4767970,785,10,721,196689.27,13271.062,34.11304306879815,2023-12-27T03:17:46.298Z
Cyrus,clqk68qlb01f1pv0irdt8lrkm,1497741,378,6,322,58429.12,16524.77,34.59543002175305,2023-12-25T00:19:55.679Z
wylie4,clqjeenj1016tpv0ivxewzga1,2217177,412,6,359,89164.58,235.6172,38.7555693499164,2023-12-24T11:20:42.397Z
trite-Irvin,clqjduzru016bpv0ik2un3fj2,4785342,940,11,828,199149.86,45038.536,32.51746325670216,2023-12-24T11:05:25.146Z
nigel0,clqilane401jjrm0is6k4mgwm,1108693,361,6,287,46152.37999999999,22124.05,41.93456923829548,2023-12-23T21:45:46.732Z
laroy,clqhx7fck00zyrm0itk77k1s7,1003378,382,6,307,44360.02,25958.93,49.47869755873809,2023-12-23T10:31:25.556Z
key.farwell,clqhoslci00l0pv0i3f5r79au,2288657,469,7,446,94502.16999999998,13667.886,34.36364633107537,2023-12-23T06:35:56.563Z
Dentil14,clqgti7fk0083rp0hzu6nq2gu,789309,296,5,235,33636.83,18641.49,29.64022396894419,2023-12-22T16:00:03.873Z
piquet0,clqggy5k10066rm0i3ytb75bn,4070900,992,12,872,172627.34,56840.997,33.07571393384036,2023-12-22T10:08:32.929Z
subsoil,clqfqukiq00hct50hfpp43kge,2051328,345,6,341,77489.79000000001,1053.7876,30.83380457469148,2023-12-21T21:57:55.682Z
Mata,clqfabflh00amq20iz77jqjo2,2068416,554,8,485,89602.57,25751.52,38.21082458378745,2023-12-21T14:15:08.982Z
Lehmann,clqexx3w8005eq20i5yjmq672,5069541,816,10,620,187330.8,27595.3227,33.30547883785381,2023-12-21T08:28:05.240Z
desmond340,clqeg6y3s006hmx0ing8ro16y,976183,349,6,358,42120.38,22005.75,37.94790457936518,2023-12-21T00:11:51.208Z
morbid.tom,clqe3avjs00botu0iioyo0nfz,1484666,480,7,365,62205.21,31740.21,44.10335348345237,2023-12-20T18:10:59.512Z
very.alkali,clqdd1prt005htc0j5hjvujh6,2989201,530,8,493,120020.56,0,29.60436617465455,2023-12-20T05:56:02.106Z
Whole.yapok,clqci8ca60059re0jmhlkdpnv,819835,206,4,208,36190.94,1755.1491,43.83258858073174,2023-12-19T15:33:23.118Z
blackGluey,clqbatoq90052px0jnph021ut,1441779,437,7,367,62104.16,23974.43,26.55439641593164,2023-12-18T19:18:15.921Z
charley,clqb425yd001kpx0jt3bepxog,1287042,293,5,300,51319,8001.57,39.69618252077737,2023-12-18T16:08:54.181Z
Wayside,clqb2hdif0009ql0jysnb10au,2260708,540,8,468,93031.65999999999,21717.15,31.94519585658679,2023-12-18T15:24:44.583Z
goofy-darla,clqasmbm90017qg0iaasfuhme,1343461,483,7,359,59191.99999999999,33802.71,31.42367723473447,2023-12-18T10:48:39.250Z
fredric2,clq8bbeyt00zar80idntybtbz,1079429,241,4,199,43952,250.33534,36.91923597035976,2023-12-16T17:08:44.549Z
Assize,clq8925t800ykr80ifyq11j2w,2969035,567,8,516,126056.67,4421.0589,33.96498389368202,2023-12-16T16:05:33.549Z
